"real","City","SMA","Level","Offset","AICc","BIC","RMSE","DevianceExplained","DevExact","SampleSize","ResidualShapiroWilkTest","ACFResidual","perm"
38,"Ajax","7d","Secondary",-2,-258.57,-253.39,0.298232877599155,0.92,0.916960282728435,31,0.1594,0.15005869370326,"Ajax|Secondary|7d"
38,"Pickering","1d","Total",-6,-111.59,-109.27,1.65494077919044,0.41,0.409619832862736,23,0.2324,0.336810018140301,"Pickering|Total|1d"
38,"Ajax","7d","Total",5,-230.78,-227.73,0.346583197858112,0.96,0.960874780545042,31,0.8838,-0.0232891184348541,"Ajax|Total|7d"
39,"Pickering","1d","Elementary",-5,-72.11,-71.45,2.22003496754533,0.32,0.316471823057028,17,0.2953,0.272369921627636,"Pickering|Elementary|1d"
39,"Ajax","3d","Elementary",-2,-80.92,-102.82,0.333994161114192,0.97,0.969695783185238,15,0.443,0.00892947736719674,"Ajax|Elementary|3d"
39,"Pickering","1d","Secondary",1,-163.41,-160.81,1.1334484618245,0.02,0.0234838038332923,28,0.2306,0.399144563665028,"Pickering|Secondary|1d"
39,"Ajax","3d","Secondary",0,-124.51,-130.51,0.177694211663639,0.76,0.762540248256898,15,0.6847,-0.323244334949238,"Ajax|Secondary|3d"
39,"Pickering","1d","Total",-5,-83.18,-82.52,1.59545832265035,0.29,0.286479236861863,17,0.3956,0.297443954066916,"Pickering|Total|1d"
39,"Ajax","3d","Total",-2,-106.43,-117.28,0.247954154854861,0.97,0.97363288568361,15,0.2315,-0.207019915537982,"Ajax|Total|3d"
40,"Pickering","1d","Elementary",-1,-92.5,-91.02,1.90731389365308,0.13,0.134524129125273,20,0.1246,0.294034801545951,"Pickering|Elementary|1d"
40,"Ajax","1d","Elementary",1,-56.48,-59.31,1.80175338759577,0.45,0.446532185228288,14,0.3562,0.219919056629278,"Ajax|Elementary|1d"
40,"Ajax","5d","Elementary",-4,-242.4,-232.86,0.831938319256022,0.88,0.879620823191221,42,0.9274,0.39147279391436,"Ajax|Elementary|5d"
40,"Ajax","7d","Elementary",1,-190.09,-195.89,0.239271861207986,0.99,0.987659167858057,25,0.6545,-0.00742316481068064,"Ajax|Elementary|7d"
40,"Pickering","1d","Secondary",-6,-132.81,-130.51,1.05457186310741,0.2,0.204739404775491,23,0.1699,0.26537886816402,"Pickering|Secondary|1d"
40,"Ajax","1d","Secondary",1,-63.23,-65.05,1.50937340885923,0.63,0.631337894069978,14,0.9963,-0.177921254564532,"Ajax|Secondary|1d"
40,"Ajax","5d","Secondary",2,-307.75,-297.76,0.413919115061692,0.9,0.900016940430151,42,0.6021,0.311705985511109,"Ajax|Secondary|5d"
40,"Ajax","7d","Secondary",-2,-234.09,-240.16,0.0973849995757391,0.97,0.9720245734435,25,0.7082,-0.163504219029809,"Ajax|Secondary|7d"
40,"Pickering","1d","Total",2,-99.1,-100.1,1.22305119862259,0.55,0.550341863412949,20,0.4635,0.365471181785421,"Pickering|Total|1d"
40,"Ajax","1d","Total",1,-62.75,-64.86,1.52883914378448,0.41,0.411216952975348,14,0.2919,0.162360350552465,"Ajax|Total|1d"
40,"Ajax","7d","Total",1,-195.12,-201.22,0.218628761130964,0.98,0.984942710051629,25,0.7381,0.00098713574605601,"Ajax|Total|7d"
41,"Pickering","1d","Elementary",1,-135.45,-132.2,1.38526901837031,0.67,0.672741601730097,26,0.0893,0.275012274497352,"Pickering|Elementary|1d"
41,"Ajax","1d","Elementary",1,-74.59,-75.85,1.98016442654493,0.44,0.441599567859274,18,0.5379,0.30439701599792,"Ajax|Elementary|1d"
41,"Ajax","3d","Elementary",-7,-138.09,-135.6,1.01138733282307,0.85,0.850482112459269,24,0.7768,0.166428557001136,"Ajax|Elementary|3d"
41,"Ajax","7d","Elementary",-7,-103.38,-107.49,0.701832016836336,0.93,0.928107311000127,18,0.8925,-0.118744553690804,"Ajax|Elementary|7d"
41,"Pickering","1d","Secondary",1,-165.03,-161.46,1.02674085087001,0.25,0.247454638864948,28,0.3729,0.275058715086613,"Pickering|Secondary|1d"
41,"Ajax","1d","Secondary",-6,-89.5,-90.95,0.934714291284213,0.44,0.438849827629799,16,0.6573,0.240178162199992,"Ajax|Secondary|1d"
41,"Ajax","3d","Secondary",-2,-155.08,-153.72,0.651069382638855,0.88,0.87804870157919,24,0.1194,0.309366354034607,"Ajax|Secondary|3d"
41,"Ajax","7d","Secondary",-5,-137.1,-140.94,0.276674568098116,0.95,0.948643605788392,18,0.3374,-0.328248958615318,"Ajax|Secondary|7d"
41,"Pickering","1d","Total",1,-144.01,-140.86,1.15138386256933,0.62,0.619577232228906,26,0.0676,0.376828961181225,"Pickering|Total|1d"
41,"Ajax","1d","Total",1,-86.23,-88.15,1.32772842518644,0.61,0.608015135215338,18,0.9118,0.134875503636196,"Ajax|Total|1d"
41,"Ajax","3d","Total",2,-149.13,-152.75,0.518592257048653,0.93,0.933957699979116,24,0.8834,0.180356087382547,"Ajax|Total|3d"
41,"Ajax","7d","Total",-6,-111.85,-116.27,0.530544127231378,0.94,0.943220993943979,18,0.1163,-0.189561518730232,"Ajax|Total|7d"
42,"Pickering","1d","Elementary",7,-102.53,-100.82,1.72745164618796,0.52,0.520828087640892,22,0.6539,0.111214378180598,"Pickering|Elementary|1d"
42,"Ajax","1d","Elementary",1,-91.26,-90.73,1.50616511381329,0.75,0.75342804054347,18,0.7789,0.364987142611738,"Ajax|Elementary|1d"
42,"Ajax","5d","Elementary",2,-161.82,-159.67,0.612336491810954,0.91,0.907854000776795,24,0.6232,-0.0618370598796647,"Ajax|Elementary|5d"
42,"Ajax","7d","Elementary",6,-122.47,-130.2,0.536038432068878,0.94,0.937640767287036,21,0.4519,0.312361813511638,"Ajax|Elementary|7d"
42,"Pickering","1d","Secondary",7,-141.17,-141.36,0.684231423263848,0.68,0.684397173164097,23,0.0892,0.208871960313219,"Pickering|Secondary|1d"
42,"Ajax","1d","Secondary",1,-104.73,-109.5,0.747056114688256,0.94,0.943763337299001,18,0.9971,0.346988259748577,"Ajax|Secondary|1d"
42,"Ajax","3d","Secondary",-6,-313.07,-301.09,0.617918021011121,0.81,0.809796172993631,46,0.6792,0.302703656506499,"Ajax|Secondary|3d"
42,"Ajax","5d","Secondary",1,-156.69,-155.33,0.678760143628948,0.65,0.65043830032763,24,0.6627,0.218352150752836,"Ajax|Secondary|5d"
42,"Ajax","7d","Secondary",0,-215.35,-212.11,0.296221695839813,0.95,0.948712142061863,26,0.1131,0.195964660723334,"Ajax|Secondary|7d"
42,"Pickering","1d","Total",7,-118.09,-116.44,1.18200101240416,0.59,0.592937722454894,22,0.4409,0.255739647946411,"Pickering|Total|1d"
42,"Ajax","1d","Total",1,-102.77,-103.27,0.963988979925184,0.85,0.84764941577854,18,0.6641,0.197612705194627,"Ajax|Total|1d"
42,"Ajax","5d","Total",2,-164.77,-163.26,0.542050998284405,0.89,0.893814877329119,24,0.3671,-0.0744013835578427,"Ajax|Total|5d"
42,"Ajax","7d","Total",5,-149.49,-152.13,0.460916828446726,0.94,0.937940170995685,23,0.93,0.365423451034206,"Ajax|Total|7d"
43,"Pickering","1d","Elementary",-4,-91.1,-93.16,1.20886561588415,0.72,0.718697000403449,18,0.4886,0.259917146219455,"Pickering|Elementary|1d"
43,"Ajax","1d","Elementary",1,-57.81,-63.06,1.36294153149711,0.66,0.65650866502186,13,0.8285,0.139676580940715,"Ajax|Elementary|1d"
43,"Ajax","7d","Elementary",-7,-162.93,-159.19,1.00041916396262,0.78,0.778266572040376,29,0.9574,0.390682622414348,"Ajax|Elementary|7d"
43,"Pickering","1d","Secondary",-5,-110.03,-110.05,0.883313880372759,0.29,0.294066136570239,19,0.704,0.362296861135469,"Pickering|Secondary|1d"
43,"Ajax","1d","Secondary",1,-76.55,-87.98,0.413735619162242,0.93,0.928214345728646,13,0.6617,0.0182097945387235,"Ajax|Secondary|1d"
43,"Ajax","3d","Secondary",5,-182.18,-179.93,0.966984375785285,0.81,0.813741853734711,36,0.9647,0.257488080730445,"Ajax|Secondary|3d"
43,"Ajax","7d","Secondary",-2,-257.6,-250.92,0.493765629368384,0.86,0.856944433122729,35,0.3537,0.395359596431121,"Ajax|Secondary|7d"
43,"Pickering","1d","Total",-4,-98.07,-100.06,1.0023653343149,0.7,0.702268604863272,18,0.4561,0.20679200996852,"Pickering|Total|1d"
43,"Ajax","1d","Total",1,-63.1,-70.62,0.975558856583145,0.75,0.752926725706425,13,0.8618,0.238775083436909,"Ajax|Total|1d"
43,"Ajax","7d","Total",-6,-195.26,-190.91,0.688235972221309,0.84,0.842094141761088,31,0.9771,0.378592617102556,"Ajax|Total|7d"
44,"Pickering","1d","Elementary",0,-99.31,-97.67,1.76032757773003,0.51,0.511059326802304,21,0.8013,0.310391043549938,"Pickering|Elementary|1d"
44,"Ajax","5d","Elementary",-7,-158.39,-173.04,0.171539922469518,0.99,0.990214896658821,21,0.2777,-0.395668414075547,"Ajax|Elementary|5d"
44,"Pickering","1d","Secondary",1,-160.8,-156.86,1.02958026149743,0.24,0.236233029694227,28,0.1455,0.298363015302911,"Pickering|Secondary|1d"
44,"Ajax","5d","Secondary",-2,-216.07,-213.97,0.253653367434273,0.92,0.918177629243175,26,0.0897,-0.0729254607639172,"Ajax|Secondary|5d"
44,"Pickering","1d","Total",-1,-95.86,-95.13,1.40222986924269,0.36,0.357490366187875,19,0.7717,0.396825776959944,"Pickering|Total|1d"
44,"Ajax","5d","Total",3,-182.55,-184.05,0.37727314754051,0.96,0.962621041512955,26,0.7425,-0.0382653395700353,"Ajax|Total|5d"
45,"Pickering","1d","Elementary",-4,-83.14,-86.55,1.12413211204318,0.73,0.725482385337527,17,0.7766,0.30623827323862,"Pickering|Elementary|1d"
45,"Ajax","5d","Elementary",1,-247.04,-240.58,0.617924857155312,0.96,0.959426913880639,40,0.3775,0.0429819040221226,"Ajax|Elementary|5d"
45,"Ajax","7d","Elementary",6,-223.22,-217.6,0.724036454512223,0.93,0.933844911467439,39,0.1774,0.376357023062698,"Ajax|Elementary|7d"
45,"Pickering","1d","Secondary",-6,-135.85,-133.68,1.02544943028438,0.25,0.249858437755781,23,0.2707,0.39986856051756,"Pickering|Secondary|1d"
45,"Pickering","5d","Secondary",-3,-532.85,-510.63,0.59833357793492,0.64,0.642768373885031,76,0.0813,0.356943905975197,"Pickering|Secondary|5d"
45,"Ajax","5d","Secondary",3,-270.03,-262.69,0.479177705730749,0.93,0.927981892508317,39,0.9053,0.282279386695884,"Ajax|Secondary|5d"
45,"Ajax","7d","Secondary",-1,-308.62,-297.69,0.547414222435497,0.88,0.878507997012175,44,0.2911,0.366088065672576,"Ajax|Secondary|7d"
45,"Pickering","1d","Total",-4,-88.79,-92.09,0.982258451291122,0.69,0.694396967615928,17,0.4376,0.282281524583072,"Pickering|Total|1d"
45,"Ajax","5d","Total",1,-272.85,-265.12,0.464770947441904,0.96,0.963010224288942,40,0.4637,-0.00922905067723329,"Ajax|Total|5d"
45,"Ajax","7d","Total",6,-241.47,-237.06,0.536033765670216,0.95,0.945063833699706,39,0.1435,0.338564435644227,"Ajax|Total|7d"
46,"Pickering","1d","Elementary",1,-120.07,-116.5,1.91921208334147,0.42,0.422640206803881,27,0.8749,0.345095861925374,"Pickering|Elementary|1d"
46,"Ajax","3d","Elementary",-3,-85.18,-100.15,0.440720434370042,0.91,0.907854551148218,15,0.9489,-0.206342188008121,"Ajax|Elementary|3d"
46,"Ajax","5d","Elementary",-7,-261.32,-253.55,0.535733582724683,0.95,0.946227785859721,37,0.4995,0.102861618478192,"Ajax|Elementary|5d"
46,"Pickering","1d","Secondary",1,-176.13,-171.77,0.810940431813041,0.52,0.516976536807312,29,0.1338,-0.000770951579948586,"Pickering|Secondary|1d"
46,"Ajax","3d","Secondary",-2,-114.63,-119.22,0.369145743475286,0.85,0.853519678450817,16,0.8925,-0.338950608863005,"Ajax|Secondary|3d"
46,"Ajax","5d","Secondary",-2,-326.35,-317.73,0.414694103769555,0.88,0.880741701927575,42,0.4096,0.367390308075178,"Ajax|Secondary|5d"
46,"Ajax","7d","Secondary",5,-316.5,-306.73,0.354235014431246,0.91,0.906927831353952,43,0.9282,0.385071372809784,"Ajax|Secondary|7d"
46,"Pickering","1d","Total",1,-134.26,-130.7,1.50693721648213,0.44,0.438374037518706,27,0.9854,0.377769131571871,"Pickering|Total|1d"
46,"Ajax","3d","Total",-4,-106.99,-110.38,0.375940191531108,0.93,0.926587311571985,15,0.3424,-0.050049202497058,"Ajax|Total|3d"
46,"Ajax","5d","Total",-7,-281.59,-273.82,0.403275815533771,0.96,0.955408420643676,37,0.9868,-0.0125547204931093,"Ajax|Total|5d"
47,"Pickering","1d","Elementary",1,-116.39,-116.09,1.45141041192727,0.67,0.667416616004403,26,0.7568,0.34911662062421,"Pickering|Elementary|1d"
47,"Ajax","1d","Elementary",1,-68.77,-68.11,2.58506696766984,0.36,0.362073022482407,17,0.3479,0.387241008606803,"Ajax|Elementary|1d"
47,"Ajax","3d","Elementary",-1,-114.21,-115.65,0.989049044196386,0.76,0.759590641112563,21,0.1884,0.236965277528567,"Ajax|Elementary|3d"
47,"Ajax","7d","Elementary",-2,-170.07,-169.94,0.34527851420169,0.93,0.932146995433143,23,0.8268,-0.111261668653562,"Ajax|Elementary|7d"
47,"Pickering","1d","Secondary",-6,-133.7,-132.27,0.847701833474993,0.45,0.452682008075758,23,0.2139,0.23399794078513,"Pickering|Secondary|1d"
47,"Ajax","1d","Secondary",0,-75.21,-78.89,1.03867808340638,0.48,0.484683151031516,15,0.3819,0.301817542627908,"Ajax|Secondary|1d"
47,"Ajax","3d","Secondary",-3,-113.75,-115.95,0.843923165679969,0.73,0.726615924439988,20,0.8565,0.302194638008429,"Ajax|Secondary|3d"
47,"Ajax","7d","Secondary",5,-177.92,-177.14,0.191063207931971,0.65,0.648969703457424,20,0.1387,0.32488034347433,"Ajax|Secondary|7d"
47,"Pickering","1d","Total",-6,-101.58,-100.65,1.66096401040092,0.5,0.496486386365787,22,0.9453,0.259675442289716,"Pickering|Total|1d"
47,"Ajax","1d","Total",1,-72.66,-73.18,1.93081297985779,0.46,0.455372425736054,17,0.5428,0.349441285315633,"Ajax|Total|1d"
47,"Ajax","3d","Total",-1,-124.3,-127.08,0.687908593614024,0.83,0.832775809123336,21,0.1243,0.294809694165688,"Ajax|Total|3d"
47,"Ajax","7d","Total",-1,-173.29,-174.16,0.304478678303192,0.94,0.938627857547883,23,0.6528,-0.0610904454914019,"Ajax|Total|7d"
48,"Pickering","1d","Elementary",1,-125.06,-122.31,1.97956481418544,0.43,0.429511679924888,26,0.5716,0.295147194622248,"Pickering|Elementary|1d"
48,"Ajax","1d","Elementary",-7,-49.52,-64.87,1.00669201076413,0.86,0.856354750532888,13,0.5918,0.154104622944845,"Ajax|Elementary|1d"
48,"Ajax","5d","Elementary",7,-289.1,-270.73,1.19428586337664,0.84,0.842284972506047,56,0.5353,0.397203724012785,"Ajax|Elementary|5d"
48,"Pickering","1d","Secondary",1,-172.83,-169.88,0.735279678535282,0.65,0.651366167586778,28,0.2161,0.257055801362552,"Pickering|Secondary|1d"
48,"Ajax","1d","Secondary",-6,-89.1,-89.55,1.0311998129853,0.44,0.436297802698708,16,0.3098,0.303018450397941,"Ajax|Secondary|1d"
48,"Pickering","1d","Total",1,-136.34,-133.27,1.56084008281573,0.43,0.425016930505895,26,0.1216,0.370724785908119,"Pickering|Total|1d"
48,"Ajax","1d","Total",-7,-54.82,-75.73,0.633046569366891,0.9,0.89673560453588,13,0.2319,0.0351169399759788,"Ajax|Total|1d"
49,"Pickering","1d","Elementary",1,-119.2,-115.59,2.01114730270393,0.39,0.387029849723316,27,0.7045,0.364301267221127,"Pickering|Elementary|1d"
49,"Ajax","3d","Elementary",-5,-193.8,-186.59,1.11730884136564,0.73,0.731929757037751,36,0.867,0.398715607639842,"Ajax|Elementary|3d"
49,"Ajax","5d","Elementary",-7,-189.11,-186.78,0.665149470114902,0.9,0.895766208885363,31,0.5938,0.36868370785537,"Ajax|Elementary|5d"
49,"Pickering","1d","Secondary",1,-172,-168.19,0.810321071161017,0.59,0.594173442806935,28,0.7789,0.385684942931168,"Pickering|Secondary|1d"
49,"Ajax","3d","Secondary",-5,-249.95,-243.53,0.48382101487383,0.9,0.896768498626988,36,0.3696,0.0304072068125632,"Ajax|Secondary|3d"
49,"Ajax","5d","Secondary",-1,-254.17,-247.16,0.463571143592861,0.78,0.776095886372543,36,0.6464,0.284225398133261,"Ajax|Secondary|5d"
49,"Pickering","1d","Total",1,-134.85,-131.22,1.5611471580058,0.42,0.42148901335143,27,0.9589,0.396199146836428,"Pickering|Total|1d"
49,"Ajax","3d","Total",-5,-215.02,-208.15,0.79716272408199,0.81,0.808284051006443,36,0.6937,0.329006248902918,"Ajax|Total|3d"
50,"Pickering","1d","Elementary",3,-84.73,-83.28,2.22653207280378,0.18,0.182961236015287,20,0.4488,0.279540259595488,"Pickering|Elementary|1d"
50,"Ajax","3d","Elementary",-2,-177.08,-172.34,0.981191187269118,0.8,0.797048065108814,32,0.5559,0.0917307913838609,"Ajax|Elementary|3d"
50,"Ajax","5d","Elementary",-7,-252.3,-244.95,0.611228037040199,0.94,0.937567683519078,41,0.3589,0.153909027526582,"Ajax|Elementary|5d"
50,"Ajax","7d","Elementary",0,-255.19,-245.41,1.16045429516933,0.85,0.847094707888524,45,0.8104,0.366385093263719,"Ajax|Elementary|7d"
50,"Pickering","1d","Secondary",-1,-140.23,-138.74,0.607126447396083,0.47,0.470601923338685,20,0.9971,0.257499230421799,"Pickering|Secondary|1d"
50,"Ajax","3d","Secondary",-6,-210.09,-205.91,0.497351321397402,0.78,0.783976237472266,30,0.7013,0.0985576741429143,"Ajax|Secondary|3d"
50,"Ajax","5d","Secondary",2,-301.2,-291.52,0.394329680679673,0.94,0.940837705717352,41,0.2238,0.0829717764735057,"Ajax|Secondary|5d"
50,"Ajax","7d","Secondary",-6,-318.35,-307.32,0.558693515875821,0.86,0.856623759848842,45,0.051,0.178219342004839,"Ajax|Secondary|7d"
50,"Pickering","1d","Total",3,-90.9,-89.78,1.75484468682555,0.21,0.208744727544454,19,0.9751,0.259703360635781,"Pickering|Total|1d"
50,"Ajax","3d","Total",-2,-190.27,-184.82,0.870711766679877,0.79,0.785990740056562,32,0.5406,0.131544665211954,"Ajax|Total|3d"
50,"Ajax","5d","Total",-7,-255.43,-247.04,0.616057260675686,0.9,0.899874065506474,41,0.6188,0.268555339846095,"Ajax|Total|5d"
50,"Ajax","7d","Total",0,-279.17,-269.21,0.893029418705587,0.87,0.865437025415171,45,0.6656,0.225675840217061,"Ajax|Total|7d"
51,"Pickering","1d","Elementary",6,-83.05,-81.57,2.33734934819977,0.14,0.136847674286938,20,0.2302,0.379315077444304,"Pickering|Elementary|1d"
51,"Ajax","3d","Elementary",5,-162.01,-157,1.28521184527144,0.71,0.70803637550827,31,0.6438,0.179970907800577,"Ajax|Elementary|3d"
51,"Ajax","5d","Elementary",-5,-119.29,-121.49,0.491259303656904,0.96,0.956621323978221,18,0.3595,0.00122430726190309,"Ajax|Elementary|5d"
51,"Pickering","1d","Secondary",0,-145.62,-143,0.934848524034826,0.21,0.209204199355204,24,0.547,0.373838936134315,"Pickering|Secondary|1d"
51,"Ajax","3d","Secondary",0,-210.83,-206.21,0.675844326895712,0.76,0.761187354040651,31,0.5182,0.293297003574937,"Ajax|Secondary|3d"
51,"Ajax","5d","Secondary",1,-167.4,-166.48,0.219770102896835,0.95,0.951744174094373,19,0.1889,0.239074114439623,"Ajax|Secondary|5d"
51,"Ajax","3d","Total",5,-176.33,-171.22,1.01535373556923,0.71,0.711148870823403,31,0.5106,0.363117824977908,"Ajax|Total|3d"
51,"Ajax","5d","Total",-5,-126.15,-128.34,0.418410231212629,0.95,0.953700374895158,18,0.4457,-0.0757045010682094,"Ajax|Total|5d"
52,"Pickering","1d","Elementary",-6,-98.75,-96.76,2.11026852687683,0.46,0.462646315279005,22,0.386,0.258871263974387,"Pickering|Elementary|1d"
52,"Ajax","3d","Elementary",7,-256.01,-244.85,1.25475637662484,0.83,0.829211434299152,47,0.3409,0.321305677995184,"Ajax|Elementary|3d"
52,"Ajax","7d","Elementary",0,-205.64,-204.44,0.245290968440581,0.98,0.980080242731988,25,0.3627,0.0382914270248723,"Ajax|Elementary|7d"
52,"Pickering","1d","Secondary",1,-170.81,-166.89,0.901973327985584,0.45,0.450714936207163,28,0.5644,0.108471470323123,"Pickering|Secondary|1d"
52,"Ajax","3d","Secondary",7,-289.17,-277.41,0.662007925519314,0.84,0.83704428868441,47,0.7686,0.338840456987568,"Ajax|Secondary|3d"
52,"Ajax","7d","Secondary",-2,-261.4,-265.74,0.0596249202664049,0.99,0.990039229825089,25,0.4691,0.243237878798225,"Ajax|Secondary|7d"
52,"Pickering","1d","Total",-6,-108.88,-106.85,1.65763266286697,0.47,0.474847357711839,22,0.7177,0.33468248880696,"Pickering|Total|1d"
52,"Ajax","3d","Total",7,-274.61,-262.93,0.971670575834884,0.83,0.829487447864612,47,0.1219,0.26593235079978,"Ajax|Total|3d"
52,"Ajax","7d","Total",0,-218.62,-217.59,0.187044260950855,0.98,0.98323227508227,25,0.2835,-0.00813501816362871,"Ajax|Total|7d"
53,"Pickering","1d","Elementary",-7,-98.18,-107.57,0.89266618285417,0.87,0.874650475837478,20,0.3046,0.199700583752899,"Pickering|Elementary|1d"
53,"Ajax","1d","Elementary",-6,-75.76,-75.16,2.17471827454026,0.33,0.333515285322464,18,0.5775,0.243949145576008,"Ajax|Elementary|1d"
53,"Ajax","5d","Elementary",2,-107.37,-109.26,0.343255613272021,0.93,0.926182317027174,14,0.7982,0.171455974153842,"Ajax|Elementary|5d"
53,"Ajax","7d","Elementary",1,-162.87,-161.05,0.6231175781578,0.87,0.86874049902623,25,0.6647,0.291226001177256,"Ajax|Elementary|7d"
53,"Pickering","1d","Secondary",-6,-135.99,-133.67,0.980899840602753,0.3,0.302716719262715,23,0.5715,0.235912002826264,"Pickering|Secondary|1d"
53,"Ajax","1d","Secondary",0,-75.66,-79.04,1.06105440046635,0.48,0.480679886526953,15,0.8959,0.326180845609993,"Ajax|Secondary|1d"
53,"Ajax","5d","Secondary",1,-145.21,-149.52,0.0727475980601376,0.96,0.962549136389802,14,0.9982,0.0552579332437172,"Ajax|Secondary|5d"
53,"Ajax","7d","Secondary",-4,-215.72,-212.81,0.256295201451967,0.81,0.812720371175251,25,0.607,0.311517735595863,"Ajax|Secondary|7d"
53,"Pickering","1d","Total",-6,-103.61,-101.65,1.87043146632433,0.38,0.378042807352176,22,0.1558,0.385420285292145,"Pickering|Total|1d"
53,"Ajax","1d","Total",-6,-82.5,-81.91,1.76030019545491,0.31,0.306712623540481,18,0.5387,0.313146295049496,"Ajax|Total|1d"
53,"Ajax","5d","Total",2,-113.3,-117.22,0.235797109081646,0.94,0.941179660097956,14,0.9053,0.184324419536595,"Ajax|Total|5d"
53,"Ajax","7d","Total",-1,-170.93,-168.24,0.583781459974798,0.82,0.817890040392022,25,0.7675,0.324678541006483,"Ajax|Total|7d"
54,"Pickering","1d","Elementary",1,-118.39,-115.1,1.96717273331359,0.44,0.437199840009467,26,0.8083,0.291061315794344,"Pickering|Elementary|1d"
54,"Ajax","1d","Elementary",-4,-73.9,-79.33,0.689612607413585,0.86,0.864522165411232,13,0.7899,-0.179812619179628,"Ajax|Elementary|1d"
54,"Ajax","3d","Elementary",7,-253.8,-244.01,1.28509567881145,0.84,0.844175941198389,46,0.404,0.363205515011204,"Ajax|Elementary|3d"
54,"Ajax","5d","Elementary",-3,-238.56,-231.45,0.666898765331971,0.89,0.89208581138003,36,0.7081,0.227293212177468,"Ajax|Elementary|5d"
54,"Ajax","7d","Elementary",-1,-144.5,-143.83,0.468210083589975,0.88,0.877621796588843,20,0.1217,0.267125413231497,"Ajax|Elementary|7d"
54,"Pickering","1d","Secondary",1,-160.59,-156.79,1.08623066209646,0.19,0.190534108266095,28,0.232,0.390543890568885,"Pickering|Secondary|1d"
54,"Ajax","1d","Secondary",-6,-104.95,-106.64,0.652771898816397,0.71,0.711094983095332,17,0.6194,-0.0231920456157988,"Ajax|Secondary|1d"
54,"Ajax","3d","Secondary",4,-300.74,-287.76,0.666296031173754,0.84,0.843449268238226,47,0.1021,0.325482351436201,"Ajax|Secondary|3d"
54,"Ajax","5d","Secondary",-4,-271,-263.71,0.404416544031615,0.82,0.816301790926492,36,0.2839,0.329127579534313,"Ajax|Secondary|5d"
54,"Pickering","1d","Total",1,-131.66,-128.37,1.55504368538535,0.45,0.446461405519386,26,0.8251,0.391119353975576,"Pickering|Total|1d"
54,"Ajax","1d","Total",-6,-80.11,-85.11,1.14907369419163,0.68,0.676864610905253,17,0.5971,0.106380767637536,"Ajax|Total|1d"
54,"Ajax","3d","Total",7,-288.45,-276.93,0.791315661271875,0.9,0.903094552263377,46,0.5421,0.333602059535034,"Ajax|Total|3d"
54,"Ajax","5d","Total",-4,-255.52,-248.59,0.537703979339232,0.91,0.905735672852258,36,0.155,0.344233485012026,"Ajax|Total|5d"
54,"Ajax","7d","Total",-1,-150.44,-149.4,0.427912284375005,0.85,0.846770383545568,20,0.1105,0.251704503982125,"Ajax|Total|7d"
55,"Pickering","1d","Elementary",-1,-90.95,-89.48,2.00866958810213,0.04,0.0427187588074194,20,0.1383,0.352385154904912,"Pickering|Elementary|1d"
55,"Ajax","3d","Elementary",1,-65.74,-71.4,1.37687711927729,0.75,0.751179019940238,15,0.5895,0.0205891409504821,"Ajax|Elementary|3d"
55,"Ajax","5d","Elementary",3,-90.85,-103.14,0.310050459196852,0.97,0.970586448442546,14,0.7666,-0.158083105647137,"Ajax|Elementary|5d"
55,"Ajax","7d","Elementary",-4,-171.78,-170.09,0.313626027697677,0.92,0.918358556541497,21,0.7704,0.0459878606631122,"Ajax|Elementary|7d"
55,"Pickering","1d","Secondary",2,-134.76,-132.74,0.891872058642354,0.32,0.322814265791358,22,0.5836,0.352263348825622,"Pickering|Secondary|1d"
55,"Ajax","3d","Secondary",1,-102.36,-102.41,0.631087816536248,0.51,0.510380968298688,15,0.2987,0.126193342909464,"Ajax|Secondary|3d"
55,"Ajax","5d","Secondary",-4,-111.87,-133.73,0.0908004163600009,0.96,0.960983144266883,14,0.6436,-0.213587280173306,"Ajax|Secondary|5d"
55,"Ajax","7d","Secondary",-5,-204.28,-204.42,0.0744542147165087,0.93,0.927395184267766,19,0.8576,-0.212447982131694,"Ajax|Secondary|7d"
55,"Pickering","1d","Total",3,-90.81,-89.57,1.88958083128963,0.1,0.100477481190509,19,0.9384,0.323508467389161,"Pickering|Total|1d"
55,"Ajax","3d","Total",1,-72.54,-78.05,1.10831582147474,0.73,0.725010980375629,15,0.7052,0.0478884204975226,"Ajax|Total|3d"
55,"Ajax","5d","Total",3,-93.93,-107.14,0.262919117892344,0.97,0.969751344078151,14,0.8927,-0.114913099448339,"Ajax|Total|5d"
55,"Ajax","7d","Total",-4,-180.33,-180.86,0.200235524790017,0.94,0.944461949390595,21,0.5572,0.0449758352681581,"Ajax|Total|7d"
56,"Pickering","1d","Elementary",-1,-94.38,-93.16,1.70700726735302,0.37,0.368720125725739,20,0.9939,0.142515353393374,"Pickering|Elementary|1d"
56,"Ajax","1d","Elementary",-6,-71.08,-71.15,2.16994591815772,0.37,0.374344748032701,17,0.9862,0.314827088729127,"Ajax|Elementary|1d"
56,"Ajax","3d","Elementary",0,-121.65,-119.06,1.40616069579179,0.55,0.547151484653927,24,0.3064,0.197995792911075,"Ajax|Elementary|3d"
56,"Ajax","5d","Elementary",0,-176.56,-176.38,0.295214427814764,0.97,0.965563979691796,22,0.8907,0.10480749077029,"Ajax|Elementary|5d"
