"real","City","SMA","Level","Offset","AICc","BIC","RMSE","DevianceExplained","DevExact","SampleSize","ResidualShapiroWilkTest","ACFResidual","perm"
15,"Ajax","3d","Total",2,-162.81,-162.46,0.510342873937744,0.94,0.937156599527744,25,0.0639,0.1182799754258,"Ajax|Total|3d"
15,"Ajax","5d","Total",1,-180.01,-177.44,0.563182276418064,0.91,0.910994408775365,27,0.225,0.338300188043549,"Ajax|Total|5d"
15,"Ajax","7d","Total",-1,-141.19,-140.6,0.387281884100915,0.94,0.94037873521275,19,0.6479,0.315148086617524,"Ajax|Total|7d"
16,"Pickering","1d","Elementary",-1,-97.82,-97,1.58667404855787,0.57,0.5694246327346,20,0.1002,0.333695332821567,"Pickering|Elementary|1d"
16,"Ajax","3d","Elementary",6,-216.7,-206.89,1.47243640008246,0.77,0.766986884596797,42,0.6828,0.37198119876472,"Ajax|Elementary|3d"
16,"Ajax","5d","Elementary",-2,-144.98,-142.35,0.964908341079023,0.74,0.744351246545166,24,0.9752,0.263457085737425,"Ajax|Elementary|5d"
16,"Pickering","1d","Secondary",1,-164.36,-161.27,1.09087335734593,0.16,0.162251897345019,28,0.4096,0.387493529878605,"Pickering|Secondary|1d"
16,"Ajax","5d","Secondary",4,-183.6,-180.98,0.443712758218742,0.76,0.755351412520365,24,0.1606,0.0280763983691273,"Ajax|Secondary|5d"
16,"Pickering","1d","Total",2,-102.82,-103,1.35415667026118,0.51,0.50565255086064,21,0.7905,0.258699246710299,"Pickering|Total|1d"
16,"Ajax","5d","Total",-2,-150.99,-148.36,0.870510437538406,0.71,0.705686433659756,24,0.941,0.379046683508363,"Ajax|Total|5d"
17,"Pickering","1d","Elementary",-7,-109.11,-110.74,1.00314564753881,0.8,0.803879804927841,21,0.1134,0.282751758160458,"Pickering|Elementary|1d"
17,"Pickering","1d","Secondary",-6,-141.75,-139.29,1.03421200684136,0.24,0.241838272581512,24,0.4082,0.244063528717145,"Pickering|Secondary|1d"
17,"Ajax","3d","Secondary",-2,-229.54,-219.97,1.33049836943483,0.48,0.477878956148601,44,0.0744,0.351492983058695,"Ajax|Secondary|3d"
17,"Ajax","7d","Secondary",-6,-284.54,-274.27,0.557436237943669,0.85,0.848614801685235,42,0.3931,0.319366780880526,"Ajax|Secondary|7d"
17,"Pickering","1d","Total",-1,-106.72,-105.96,1.09437772561046,0.64,0.639111303969553,19,0.2756,0.317338506762272,"Pickering|Total|1d"
17,"Ajax","7d","Total",-7,-244.7,-234.49,0.933319355256229,0.74,0.741872702476418,42,0.1874,0.329420608919298,"Ajax|Total|7d"
18,"Pickering","1d","Elementary",-6,-99.27,-97.6,2.04850226104616,0.55,0.554009812603044,23,0.7534,0.305657134728012,"Pickering|Elementary|1d"
18,"Ajax","1d","Elementary",-6,-58.34,-59.63,1.65229494261429,0.51,0.508130598003888,13,0.9363,0.152511750686791,"Ajax|Elementary|1d"
18,"Ajax","3d","Elementary",1,-79.1,-89.67,0.84520192749806,0.85,0.845030496256705,17,0.4043,0.204226264024341,"Ajax|Elementary|3d"
18,"Pickering","1d","Secondary",1,-176.79,-172.55,0.894517765057275,0.44,0.441935168106288,29,0.3945,0.233969722398261,"Pickering|Secondary|1d"
18,"Ajax","1d","Secondary",-6,-68.11,-68.88,1.23921967558223,0.15,0.15271836840381,13,0.5604,0.374770720482365,"Ajax|Secondary|1d"
18,"Ajax","3d","Secondary",-2,-94.26,-95.32,1.00820159556826,0.65,0.648364565588333,17,0.2058,0.346376863415698,"Ajax|Secondary|3d"
