"real","n_retained","statistic","scored"
93,11,0.539257409220452,TRUE
94,14,0.493417747762637,TRUE
95,9,0.492422810191767,TRUE
96,5,0.461580860565413,TRUE
97,10,0.398462559349854,TRUE
98,13,0.664997086755532,TRUE
99,11,0.479545105524673,TRUE
100,10,0.651791616814305,TRUE
101,12,0.421028382557736,TRUE
102,7,0.377816172277482,TRUE
103,14,0.428236326387952,TRUE
104,6,0.681033388668815,TRUE
105,4,NA,FALSE
106,15,0.399826859906448,TRUE
107,3,NA,FALSE
108,10,0.51351334698316,TRUE
109,5,0.529374235729635,TRUE
110,11,0.504249831215717,TRUE
111,6,0.342614846255229,TRUE
112,10,0.371576797246184,TRUE
113,7,0.586532335515374,TRUE
114,7,0.598324626968407,TRUE
115,11,0.357240344797679,TRUE
116,10,0.588201918725977,TRUE
117,8,0.429397347496127,TRUE
118,11,0.601657786882125,TRUE
119,9,0.557292094652705,TRUE
120,5,0.367422051645963,TRUE
121,10,0.61823396705015,TRUE
122,13,0.596926892154793,TRUE
123,9,0.354537009186864,TRUE
124,5,0.392255571797149,TRUE
125,12,0.63899729830744,TRUE
126,7,0.42797171762855,TRUE
127,12,0.46212809079688,TRUE
128,9,0.286582435859324,TRUE
129,9,0.395527959309219,TRUE
130,12,0.719514616971706,TRUE
131,9,0.618022264514855,TRUE
132,12,0.680343113960938,TRUE
133,12,0.37050489116112,TRUE
134,6,0.744526026949912,TRUE
135,3,NA,FALSE
136,12,0.71357497227955,TRUE
137,8,0.507120368796506,TRUE
138,8,0.69578122121402,TRUE
139,11,0.659223334068301,TRUE
140,7,0.377839945630975,TRUE
141,13,0.637187374379678,TRUE
142,14,0.485532288641127,TRUE
143,9,0.547760950562677,TRUE
144,8,0.562500076099839,TRUE
145,5,0.668217894561855,TRUE
146,9,0.511253896897634,TRUE
147,8,0.18640550211,TRUE
148,12,0.375611697394464,TRUE
149,11,0.533403441347114,TRUE
150,12,0.66390413106691,TRUE
151,3,NA,FALSE
152,6,0.387023205608321,TRUE
153,6,0.684948834949862,TRUE
154,9,0.40652964954784,TRUE
155,10,0.449767653642998,TRUE
156,11,0.602950537186847,TRUE
157,8,0.335924781831803,TRUE
158,12,0.366511093544042,TRUE
159,7,0.222807126453138,TRUE
160,10,0.573316517673185,TRUE
161,4,NA,FALSE
162,6,0.362117060897158,TRUE
163,9,0.296369218801438,TRUE
164,8,0.413664864869709,TRUE
165,7,0.456781110972949,TRUE
166,16,0.49583987856466,TRUE
167,9,0.295696015372488,TRUE
168,10,0.535909661522842,TRUE
169,5,0.446025619585243,TRUE
170,6,0.39588988238185,TRUE
171,9,0.527870043923121,TRUE
172,6,0.39630533815323,TRUE
173,16,0.402427791478267,TRUE
174,8,0.526265358166134,TRUE
175,8,0.376699623927141,TRUE
176,9,0.421126835623111,TRUE
177,11,0.729506652016227,TRUE
178,12,0.611955967205337,TRUE
179,11,0.577935267538204,TRUE
180,12,0.411849185064533,TRUE
181,4,NA,FALSE
182,9,0.500862709060308,TRUE
183,6,0.279783944357487,TRUE
184,4,NA,FALSE
185,7,0.502169321574111,TRUE
186,14,0.771282059086764,TRUE
187,11,0.258931408639697,TRUE
188,9,0.35149559212518,TRUE
189,8,0.55267034925848,TRUE
190,9,0.507969017215531,TRUE
191,4,NA,FALSE
192,6,0.464435800891785,TRUE
193,13,0.405285599430158,TRUE
194,4,NA,FALSE
195,7,0.322443601243348,TRUE
196,6,0.171714433051617,TRUE
197,10,0.447014669331701,TRUE
198,11,0.587175972941144,TRUE
199,14,0.472320764868227,TRUE
200,6,0.723335093836245,TRUE
201,6,0.496566782154593,TRUE
202,8,0.411755110933984,TRUE
203,6,0.352565097460862,TRUE
204,9,0.637489686878035,TRUE
205,10,0.611159522493168,TRUE
206,7,0.258388089075538,TRUE
207,8,0.422833253296068,TRUE
208,12,0.544226736539009,TRUE
209,6,0.154565936753624,TRUE
210,12,0.635967085877225,TRUE
211,6,0.1458381496996,TRUE
212,4,NA,FALSE
213,8,0.370641293134965,TRUE
214,7,0.643768356765204,TRUE
215,6,0.453357266995415,TRUE
216,10,0.487819262024945,TRUE
217,7,0.519198450115267,TRUE
218,9,0.417679849283378,TRUE
219,17,0.380090151153022,TRUE
220,14,0.375070577905682,TRUE
221,13,0.398192415798649,TRUE
222,5,0.362367390871616,TRUE
223,7,0.715314206401302,TRUE
224,7,0.511124926593143,TRUE
225,10,0.774634435905871,TRUE
226,9,0.514079124026152,TRUE
